"elementor-widget-container href","attachment-medium src","elementor-heading-title","elementor-heading-title 2","elementor-heading-title href","DL Beschreibung","Data-Labeling-Bedarf","Bedarf – Begründung","Geschäftsführung","Gefundene E-Mails","GF-Mail (belegt/rekonstruiert)","Impressum-Quelle/Hinweis"
"https://www.ambrosys.de/","https://ki-verband.de/wp-content/uploads/2025/11/ambrosys-300x300.png","Research & Education","Ambrosys GmbH","https://www.ambrosys.de/","• Loesungen fuer komplexe Systeme mit KI und Algorithmen
• Advanced AI Engineering, Datenplattformen und Apps
• Virtuelle Umgebungen, Automatisierung und Optimierung
• Fokusbranchen Energie und Mobilitaet","Vielleicht","Anspruchsvolle KI-/Algorithmen-Entwicklung; teils physik-/optimierungsbasiert, Labeling-Bedarf projektabhaengig.","","info@ambrosys.de","","Impressum JS-gerendert; GF-Name nicht auslesbar. Nur info@ambrosys.de belegt."
"https://www.ameria.com/","https://ki-verband.de/wp-content/uploads/2025/11/ameria_ag-300x300.png","IT & Security","AMERIA AG","https://www.ameria.com/","• Deep-Tech fuer KI-gesteuerte Mensch-Maschine-Interaktion
• MAVERICKAI-Geraet mit lokaler KI und touchfreier Steuerung
• STARKIT SRD (mit Sony) fuer 3D ohne VR-Brille
• Touchfree-Screens und AV-Experience-Loesungen","Ja","Touchfreie Gestensteuerung basiert auf eigenen Computer-Vision-Modellen; erfordert annotierte Bild-/Gestendaten.","","info@ameria.com","","Impressum JS-gerendert; Vorstand/GF nicht auslesbar. Nur info@ameria.com belegt."
"https://www.amexis.io/","https://ki-verband.de/wp-content/uploads/2025/11/amexis-300x300.png","Manufacturing","AMEXIS GmbH","https://www.amexis.io/","• KI-Loesungen fuer die Produktionsfeinplanung
• Selbstoptimierendes Planungssystem als digitaler Assistent
• Engpass-Prognose, Risikokennzeichnung, Szenarienberechnung
• Ziel Liefertermintreue und Kostenreduktion","Vielleicht","KI zur Produktionsplanung (Optimierung/Prognose auf Prozessdaten); weniger klassisches Annotation, aber ML-Datenbedarf moeglich.","Dipl.-Kfm. Christian Wild","contact@amexis.io","","Impressum: Geschaeftsfuehrung Dipl.-Kfm. Christian Wild. Nur contact@amexis.io belegt."
"https://amidiro.com/","https://ki-verband.de/wp-content/uploads/2025/11/amidiro_gmbh-300x300.png","Computer Software","amidiro GmbH","https://amidiro.com/","• Beratung fuer innovative digitale Geschaeftsmodelle
• KI-Strategie als One-Page-Strategy und Umsetzungsplaene
• Entwurf machbarer KI-Use-Cases und Prototypen
• Whitepaper und Expertenbegleitung","Nein","Reine KI-Strategie- und Innovationsberatung ohne eigene produktive ML-Modelle; kein Bedarf an Data Labeling.","","","",""
"https://www.ankercloud.com/","https://ki-verband.de/wp-content/uploads/2025/11/ankercloud_gmbh.png",",","AI Techstack","https://www.ankercloud.com/","• Cloud-Technologie-Services und digitale Transformation
• Cloud-Migration, KI/ML, Data Engineering und Analytics
• Cloud-Security, Compliance, IoT-/Automatisierungsloesungen
• Partner von AWS, Google Cloud, Azure, STACKIT, OpenAI","Vielleicht","Cloud-/ML-Dienstleister mit Data Engineering und ML-Implementierung fuer Kunden; Labeling-Bedarf projektabhaengig.","Judith Evers","info@ankercloud.com","","Imprint: Geschaeftsfuehrerin Judith Evers (Managing Director). Nur info@ankercloud.com belegt."
"https://aonic.de/","https://ki-verband.de/wp-content/uploads/2025/11/aonic_gmbh-300x297.png","IT & Security","AONIC GmbH","https://aonic.de/","• AI-First Management- und Technologieberatung
• Digitale Transformation, Data & AI, Customer Experience
• Entwicklung komplexer Multi-Agenten-Systeme
• Schwerpunkte SharePoint, Cyber Security, KI","Vielleicht","KI-Beratung mit Implementierung und Multi-Agenten-Systemen; ueberwiegend Integration bestehender Modelle, Labeling projektabhaengig.","Dr.-Ing. Gregor Bachmann, Grischa Jacobs","info@aonic.de","","Impressum: Vertreten durch die Geschaeftsfuehrer Dr.-Ing. Gregor Bachmann und Grischa Jacobs. Nur info@aonic.de belegt."
"https://www.app-logik.de/","https://ki-verband.de/wp-content/uploads/2025/11/app_logik_gmbh-300x300.png","Data & Analytics","App Logik GmbH","https://www.app-logik.de/","• Individuelle Software-, Web- und App-Entwicklung
• Strategie/Beratung, Konzeption bis Wartung
• Technologien u.a. Flutter, React, Symfony, Django, Kubernetes, TensorFlow
• Digitalagentur in Krefeld","Vielleicht","Softwareagentur mit ML-Technologien (TensorFlow); eigene Modellprojekte moeglich, aber Kerngeschaeft ist App-/Softwareentwicklung.","Christopher Borchert","dev@app-logik.de","","Impressum: Geschaeftsfuehrer Christopher Borchert. Nur dev@app-logik.de belegt, kein persoenliches Muster."
"https://www.getventa.ai/","https://ki-verband.de/wp-content/uploads/2025/11/april.eleven_gmbh-300x300.png","Sales & Marketing","april.eleven GmbH","https://www.getventa.ai/","• KI-Vertriebsmitarbeiter (AI Sales Employee) fuer Europa
• Automatisierte, DSGVO-konforme Kaltakquise und Multichannel-Outreach
• Firmen-/Kontaktrecherche und Datenanreicherung nach Kriterien
• Muenchner Startup, Y Combinator S23","Vielleicht","KI-Anwendung auf LLM-Basis fuer Sales-Automatisierung; ueberwiegend Nutzung bestehender Modelle, evtl. Finetuning fuer DE-Markt.","","info@getventa.ai","","Impressum JS-gerendert; GF-Name nicht auslesbar. Nur info@getventa.ai belegt."
"https://aristander.ai/","https://ki-verband.de/wp-content/uploads/2025/11/aristander_ai-300x300.png","Data & Analytics","Aristander.AI","https://aristander.ai/","• Dynamic-Pricing-Loesung fuer die Airline-Branche
• Deep Learning, Gaussian Processes und klassisches ML
• Vorhersage der Zahlungsbereitschaft, Echtzeit-Preisoptimierung
• SaaS mit Human-in-the-Loop bis Auto-Pilot-Pricing","Ja","Entwickelt eigene Deep-Learning-/ML-Modelle zur Preisoptimierung; Datenbedarf fuer Training und Human-in-the-Loop-Prozesse.","","","","Website in Wartung (Servebolt 'Site under maintenance') - kein Impressum/Kontakt erreichbar."
"https://www.artefact.com/de/","https://ki-verband.de/wp-content/uploads/2025/11/artefakt_germany-300x300.png","Consulting","Artefact Germany GmbH","https://www.artefact.com/de/","• Globale Data- & KI-Beratung entlang der Wertschöpfungskette
• KI-Strategie, KI-Beschleunigung, operative KI, KI-Agenten für Finance/HR/Legal
• Aufbau maßgeschneiderter KI-Ökosysteme und Datenplattformen
• Eigene SKAFF-Plattform und Research Center; Partner von OpenAI, Mistral, Databricks","Vielleicht","Beratung mit Implementierung und Bau kundenspezifischer KI-Lösungen; Finetuning/Datenaufbereitung möglich, aber überwiegend Integration bestehender Modelle.","Olivier Verwilghen","hello-germany@artefact.com; andres.oksenberg@artefact.com","olivier.verwilghen@artefact.com (rekonstruiert)","Impressum JS-gerendert, nicht direkt auslesbar. Mails wörtlich aus dem HTML; Muster vorname.nachname@artefact.com (belegt durch andres.oksenberg@artefact.com). GF-Name aus Handelsregister/Creditsafe (Hamburg HRB 170858), nicht wörtlich aus Impressum verifiziert."
"https://www.artiquare.com/","https://ki-verband.de/wp-content/uploads/2025/11/artiquare_gmbh-300x300.png","Product & Process Development","artiquare GmbH","https://www.artiquare.com/","• Wandelt unstrukturierte Unternehmensdaten (Tickets, Chats, Doku) in operative Intelligenz
• IntakeOps-Plattform mit Cognitive Agentic Architecture (CAA)
• Automatisierung von Serviceprozessen, Routing und Triage
• Bereitstellung strukturierter, prüfbarer Wissensbasis für KI-Agenten","Vielleicht","Agentische Plattform auf LLM-Basis mit Extraktion/Strukturierung von Wissen; potenzieller Bedarf an Datenaufbereitung/Finetuning, jedoch nicht primär eigene Modelltrainings.","Asaad Almutareb","","","Impressum ('Represented by: Asaad Almutareb'). E-Mail auf der Seite Cloudflare-verschleiert ([email protected]) - keine Klartext-Adresse belegbar."
"https://arttacsolutions.de/","https://ki-verband.de/wp-content/uploads/2025/11/arttac_solutions_gmbh-300x300.png","Data & Analytics","arttac solutions GmbH","https://arttacsolutions.de/","• SaaS-Plattform AMAS für Multi-Agenten-KI-Systeme
• Tools: Meeting-Assistent, Wissensassistent, Support-Chatbots, Marketing-Assistenz
• Europäisches Hosting, DSGVO-konform, Audit-Trails, Plug'n'Play-Integrationen
• Software-Beratung, KI-Implementierung, App-/Web-Entwicklung","Vielleicht","Baut Agenten-Plattform überwiegend auf bestehenden LLMs; Finetuning/RAG denkbar, aber kein klar eigenes Modelltraining erkennbar.","Felix Meusel, Max Klein","info@arttacsolutions.de","","SPA; GF aus strukturierten Seiten-Daten (JSON-LD: 'managed by Felix Meusel and Max Klein'). Nur allgemeine info@-Adresse belegt."
"https://www.askbrian.ai/","https://ki-verband.de/wp-content/uploads/2025/11/askbrian-300x300.png","Product & Process Development","AskBrian GmbH","https://www.askbrian.ai/","• Sicherer KI-Assistent für Berater und Business-Profis
• Über 30 Skills: Übersetzung, Finanzanalyse, Präsentations- und PDF-Hilfen, Recherche
• Zugriff über MS Teams, Web-App, Slack, E-Mail
• Fokus auf Automatisierung von Routine-Bürotätigkeiten","Vielleicht","Anwendungsschicht auf bestehenden LLMs; eigene Modellentwicklung nicht belegt, aber Finetuning/Datenaufbereitung für Spezialskills möglich.","Adam Conlon","hi@askbrian.ai","","Impressum: 'Vertreten durch den Geschäftsführer: Adam Conlon'. Kein persönliches Mail-Muster belegt."
"https://www.askui.com/","https://ki-verband.de/wp-content/uploads/2025/11/askui-300x300.png","Product & Process Development","AskUI","https://www.askui.com/","• Plattform für agentengestützte UI-Testautomation über OS-Grenzen hinweg
• Computer-Use-Agent analysiert Screenshots und führt UI-Aktionen aus
• Produkte: Desktop, SDK, AgentOS, Hub; funktioniert auf Windows, macOS, Linux, Android, iOS
• Nutzt eigene AskUI-Modelle plus BYOM (Claude, Gemini, OpenAI)","Ja","Eigene Modelle und Computer-Vision-basierte Screenshot-/UI-Erkennung; Bedarf an annotierten UI-/Bilddaten für Training und Verbesserung.","Jonas August Menesklou, Dominik Zacharias Klotz","info@askui.com","","Imprint: 'Represented by Jonas August Menesklou, Dominik Zacharias Klotz'. Nur info@-Adresse belegt."
"https://www.audavis.ai/","https://ki-verband.de/wp-content/uploads/2025/11/audavis_gmbh-300x300.png","Finance & Insurance","Audavis GmbH","https://www.audavis.ai/","• KI-Plattform für Jahresabschlussprüfung (Wirtschaftsprüfung)
• KI-gestützte Risikobeurteilung einzelner Buchungszeilen, automatisierte Arbeitspapiere
• KI-Copilot für Dokumentenanalyse, Anbindung an 20+ ERP-Systeme
• Über 40 regelbasierte Tests und eigene KI-Modelle, mandatsspezifische KI-Infrastruktur","Ja","Entwickelt eigene KI-Modelle zur Buchungs-/Anomalieanalyse; Bedarf an gelabelten Finanz-/Buchungsdaten für Training und Validierung.","Philipp Roebruck, Benjamin Aunkofer, Otrek Wilke","hello@audavis.ai","","Impressum: 'Vertreten durch: Geschäftsführer: Philipp Roebruck, Benjamin Aunkofer, Otrek Wilke'. Nur hello@-Adresse belegt."
"https://www.audeering.com/","https://ki-verband.de/wp-content/uploads/2025/11/audeering-300x300.png","Data & Analytics","audEERING GmbH","https://www.audeering.com/","• Voice AI zur Analyse menschlicher Stimmausdrücke und Emotionen
• Produkte: devAIce SDK/Web-API/XR-Plugin, AI SoundLab (Audio-Datenerfassung)
• Erfasst ~7000 akustische Parameter; proprietäre Sprach-/Audiomodelle
• Anwendung in Marktforschung, Automotive, Robotik, Gesundheit, XR","Ja","Eigene Spracherkennungs-/Audiomodelle; hoher Bedarf an annotierten Audio-/Emotionsdaten für Modelltraining.","Prof. Dagmar Schuller","info@audeering.com","","Imprint (JS-gerendert, via WebFetch): Geschäftsführerin Prof. Dagmar Schuller. Nur info@-Adresse belegt."
"https://aurismatic.com/","https://ki-verband.de/wp-content/uploads/2025/11/aurismatic_gmbh-300x300.png","AI Techstack","aurismatic GmbH","https://aurismatic.com/","• Live-Music-Monitoring zur automatisierten Setlist-Erfassung und Meldung an GEMA
• Produkte für Festivals, Arenen, Clubs plus App und Analytics-Dashboard
• Live AI Recognition zur automatischen Musikerkennung
• Eigenes KI-Team (Head of AI), Mitglied im KI-Bundesverband","Ja","Eigene Audio-/Musikerkennungsmodelle; Bedarf an gelabelten Audiodaten (Song-Erkennung) für Training.","","info@aurismatic.com","","Legal Notice nennt keine Geschäftsführung (nur Firma, Adresse, Telefon, info@aurismatic.com)."
"https://www.auryal.com/","https://ki-verband.de/wp-content/uploads/2025/11/auryal-300x300.png","AI Techstack","AURYAL","https://www.auryal.com/","• Monitoring-Layer für Physical AI (Robotik, autonome Systeme)
• Wandelt menschliche Kognition in dichte Trainingssignale / Reward Shaping
• KI versteht menschliche Kognition über Echtzeit-Neurosignale
• Ziel: aligned Reasoning und effizienteres Training physischer KI","Ja","Kerngeschäft ist Erzeugung von Reasoning-/Trainingssignalen für Robotik und autonome Systeme; direkt im Bereich Data Labeling/Annotation für Physical AI.","","","","Lovable-SPA ohne serverseitigen Inhalt; Impressum/Kontakt nicht abrufbar (WebFetch 503), keine E-Mail/GF belegbar."
"https://www.automaited.com/","https://ki-verband.de/wp-content/uploads/2025/11/automaited-300x300.png","Data & Analytics","automaited (aiConomix GmbH)","https://www.automaited.com/","• KI-Agenten-Plattform zur Automatisierung komplexer Geschäftsprozesse
• Workflow-Automatisierung, Verarbeitung unstrukturierter Dokumente, System-Integrationen
• Eigenes AI Agent Framework mit Manager- und Sub-Agenten
• 300+ Kunden, ISO 27001, DSGVO- und AI-Act-konform, Hosting in Deutschland","Vielleicht","Agenten und Dokumentenverarbeitung überwiegend auf bestehenden LLMs; Finetuning/Datenaufbereitung für unstrukturierte Dokumente möglich.","Denis Golovin, Eric Marre, Alexander Schwabauer, Patrick Müller","contact@automaited.com; kontakt@automaited.com; contact@aiconomix.com","","Imprint: 'Managing directors authorized to represent the company: Denis Golovin, Eric Marre, Alexander Schwabauer and Patrick Müller'. Nur allgemeine Adressen belegt."
"https://www.automatiq-synergies.de/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-4-300x300.png","AI Techstack","AutomatIQ Synergies GmbH","https://www.automatiq-synergies.de/","• Software CertCheck zur automatischen Prüfung von Materialzeugnissen
• KI liest Dokumente, prüft regelbasiert gegen Normen/Bestellungen, erstellt ERP-fähige Ausgaben
• Über 98% Datengenauigkeit, revisionssicher; Sekunden statt Stunden
• Zielbranchen: Stahl, Automotive, Luftfahrt, Behälterbau","Ja","OCR-/Dokumenten-KI zum Auslesen von Zeugnissen; Bedarf an annotierten Dokumentendaten für Extraktion und Prüfung.","Sven Giesler, Niklas Wölfl, Heinrich Lingemann","info@automatiq-synergies.de","","Impressum SPA (JS), GF nicht aus Impressum auslesbar; Namen aus Handelsregister/Creditreform/IHK Siegen (Gründer/GF). Mail info@ wörtlich aus JSON-LD der Seite."
"https://www.avameo.de/","https://ki-verband.de/wp-content/uploads/2025/11/avameo-300x300.png","IT & Security","avameo","https://www.avameo.de/","• Branchenübergreifende IT-Beratung mit Fokus Digitalisierungsstrategie
• Individuelle Softwareentwicklung, technische Architektur, Cloud/Big Data
• KI-Produkt factflow; Data-Science-Partner
• Kunden u.a. Bayer, Telekom, VW, Lufthansa","Vielleicht","Primär IT-Beratung/Softwareentwicklung; integriert bestehende Technologien, eigene Modelle nicht belegt, aber Data-Science/KI-Produkt vorhanden.","Andreas Mertens","office@avameo.de","","Impressum: 'Geschäftsführender Gesellschafter Andreas Mertens'. Nur office@-Adresse belegt."
"https://www.axioconcept.com/","https://ki-verband.de/wp-content/uploads/2025/11/axio_concept-300x300.png",",","Consulting","https://www.axioconcept.com/","• Enterprise-KI für Wissen, Dokumente und Compliance in regulierten Branchen
• KogniLink: Dokumentenautomation (Belegprüfung, ERP/LIMS-Integration)
• RAG/Gen-AI-Implementierung, auch on-premise/air-gapped; KI-Assessments
• Eigene NLP-Modelle, z.B. NMR-Spektroskopie-Vorhersage für BASF","Ja","Entwickelt eigene NLP-/Dokumentenmodelle; Bedarf an domänenspezifisch gelabelten Text-/Dokumentendaten.","Marco Bürckel","","","Impressum: 'Vertreten durch Marco Bürckel (Geschäftsführer)'. Keine E-Mail-Adresse auf der Website belegt."
"https://www.btelligent.com/","https://ki-verband.de/wp-content/uploads/2025/11/b.telligent_deutschland-300x300.png","Consulting","b.telligent Deutschland GmbH","https://www.btelligent.com/","• Beratung für Data & AI entlang der gesamten Datenwertschöpfungskette
• Datenstrategie, Datenplattformen, Cloud-Transformation, BI/Analytics
• Data Science & AI, MarTech, Managed Services
• Technologieoffen; Kunden u.a. Commerzbank, Otto Group, ProSiebenSat.1","Vielleicht","Beratung mit Data-Science-/KI-Implementierung; bei ML-Projekten Datenaufbereitung/Labeling möglich, aber keine eigenen Foundation-Modelle.","Sebastian Amtage, Klaus Blaschek, Kai Kalchthaler","info@btelligent.com; sales@btelligent.com","","Impressum: 'Geschäftsführer Sebastian Amtage, Klaus Blaschek, Kai Kalchthaler'. Nur allgemeine Adressen belegt."
