"elementor-widget-container href";"attachment-medium src";"elementor-heading-title";"elementor-heading-title 2";"elementor-heading-title href";"DL Beschreibung";"Data-Labeling-Bedarf";"Bedarf – Begründung"
"https://aristander.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/aristander_ai-300x300.png";"Data & Analytics";"Aristander.AI";"https://aristander.ai/";"• Dynamic-Pricing-Loesung fuer die Airline-Branche
• Deep Learning, Gaussian Processes und klassisches ML
• Vorhersage der Zahlungsbereitschaft, Echtzeit-Preisoptimierung
• SaaS mit Human-in-the-Loop bis Auto-Pilot-Pricing";"Ja";"Entwickelt eigene Deep-Learning-/ML-Modelle zur Preisoptimierung; Datenbedarf fuer Training und Human-in-the-Loop-Prozesse."
"https://www.artefact.com/de/";"https://ki-verband.de/wp-content/uploads/2025/11/artefakt_germany-300x300.png";"Consulting";"Artefact Germany GmbH";"https://www.artefact.com/de/";"• Globale Data- & KI-Beratung entlang der Wertschöpfungskette
• KI-Strategie, KI-Beschleunigung, operative KI, KI-Agenten für Finance/HR/Legal
• Aufbau maßgeschneiderter KI-Ökosysteme und Datenplattformen
• Eigene SKAFF-Plattform und Research Center; Partner von OpenAI, Mistral, Databricks";"Vielleicht";"Beratung mit Implementierung und Bau kundenspezifischer KI-Lösungen; Finetuning/Datenaufbereitung möglich, aber überwiegend Integration bestehender Modelle."
"https://www.artiquare.com/";"https://ki-verband.de/wp-content/uploads/2025/11/artiquare_gmbh-300x300.png";"Product & Process Development";"artiquare GmbH";"https://www.artiquare.com/";"• Wandelt unstrukturierte Unternehmensdaten (Tickets, Chats, Doku) in operative Intelligenz
• IntakeOps-Plattform mit Cognitive Agentic Architecture (CAA)
• Automatisierung von Serviceprozessen, Routing und Triage
• Bereitstellung strukturierter, prüfbarer Wissensbasis für KI-Agenten";"Vielleicht";"Agentische Plattform auf LLM-Basis mit Extraktion/Strukturierung von Wissen; potenzieller Bedarf an Datenaufbereitung/Finetuning, jedoch nicht primär eigene Modelltrainings."
"https://arttacsolutions.de/";"https://ki-verband.de/wp-content/uploads/2025/11/arttac_solutions_gmbh-300x300.png";"Data & Analytics";"arttac solutions GmbH";"https://arttacsolutions.de/";"• SaaS-Plattform AMAS für Multi-Agenten-KI-Systeme
• Tools: Meeting-Assistent, Wissensassistent, Support-Chatbots, Marketing-Assistenz
• Europäisches Hosting, DSGVO-konform, Audit-Trails, Plug'n'Play-Integrationen
• Software-Beratung, KI-Implementierung, App-/Web-Entwicklung";"Vielleicht";"Baut Agenten-Plattform überwiegend auf bestehenden LLMs; Finetuning/RAG denkbar, aber kein klar eigenes Modelltraining erkennbar."
"https://www.askbrian.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/askbrian-300x300.png";"Product & Process Development";"AskBrian GmbH";"https://www.askbrian.ai/";"• Sicherer KI-Assistent für Berater und Business-Profis
• Über 30 Skills: Übersetzung, Finanzanalyse, Präsentations- und PDF-Hilfen, Recherche
• Zugriff über MS Teams, Web-App, Slack, E-Mail
• Fokus auf Automatisierung von Routine-Bürotätigkeiten";"Vielleicht";"Anwendungsschicht auf bestehenden LLMs; eigene Modellentwicklung nicht belegt, aber Finetuning/Datenaufbereitung für Spezialskills möglich."
"https://www.askui.com/";"https://ki-verband.de/wp-content/uploads/2025/11/askui-300x300.png";"Product & Process Development";"AskUI";"https://www.askui.com/";"• Plattform für agentengestützte UI-Testautomation über OS-Grenzen hinweg
• Computer-Use-Agent analysiert Screenshots und führt UI-Aktionen aus
• Produkte: Desktop, SDK, AgentOS, Hub; funktioniert auf Windows, macOS, Linux, Android, iOS
• Nutzt eigene AskUI-Modelle plus BYOM (Claude, Gemini, OpenAI)";"Ja";"Eigene Modelle und Computer-Vision-basierte Screenshot-/UI-Erkennung; Bedarf an annotierten UI-/Bilddaten für Training und Verbesserung."
"https://www.audavis.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/audavis_gmbh-300x300.png";"Finance & Insurance";"Audavis GmbH";"https://www.audavis.ai/";"• KI-Plattform für Jahresabschlussprüfung (Wirtschaftsprüfung)
• KI-gestützte Risikobeurteilung einzelner Buchungszeilen, automatisierte Arbeitspapiere
• KI-Copilot für Dokumentenanalyse, Anbindung an 20+ ERP-Systeme
• Über 40 regelbasierte Tests und eigene KI-Modelle, mandatsspezifische KI-Infrastruktur";"Ja";"Entwickelt eigene KI-Modelle zur Buchungs-/Anomalieanalyse; Bedarf an gelabelten Finanz-/Buchungsdaten für Training und Validierung."
"https://www.audeering.com/";"https://ki-verband.de/wp-content/uploads/2025/11/audeering-300x300.png";"Data & Analytics";"audEERING GmbH";"https://www.audeering.com/";"• Voice AI zur Analyse menschlicher Stimmausdrücke und Emotionen
• Produkte: devAIce SDK/Web-API/XR-Plugin, AI SoundLab (Audio-Datenerfassung)
• Erfasst ~7000 akustische Parameter; proprietäre Sprach-/Audiomodelle
• Anwendung in Marktforschung, Automotive, Robotik, Gesundheit, XR";"Ja";"Eigene Spracherkennungs-/Audiomodelle; hoher Bedarf an annotierten Audio-/Emotionsdaten für Modelltraining."
"https://aurismatic.com/";"https://ki-verband.de/wp-content/uploads/2025/11/aurismatic_gmbh-300x300.png";"AI Techstack";"aurismatic GmbH";"https://aurismatic.com/";"• Live-Music-Monitoring zur automatisierten Setlist-Erfassung und Meldung an GEMA
• Produkte für Festivals, Arenen, Clubs plus App und Analytics-Dashboard
• Live AI Recognition zur automatischen Musikerkennung
• Eigenes KI-Team (Head of AI), Mitglied im KI-Bundesverband";"Ja";"Eigene Audio-/Musikerkennungsmodelle; Bedarf an gelabelten Audiodaten (Song-Erkennung) für Training."
"https://www.auryal.com/";"https://ki-verband.de/wp-content/uploads/2025/11/auryal-300x300.png";"AI Techstack";"AURYAL";"https://www.auryal.com/";"• Monitoring-Layer für Physical AI (Robotik, autonome Systeme)
• Wandelt menschliche Kognition in dichte Trainingssignale / Reward Shaping
• KI versteht menschliche Kognition über Echtzeit-Neurosignale
• Ziel: aligned Reasoning und effizienteres Training physischer KI";"Ja";"Kerngeschäft ist Erzeugung von Reasoning-/Trainingssignalen für Robotik und autonome Systeme; direkt im Bereich Data Labeling/Annotation für Physical AI."
"https://www.automaited.com/";"https://ki-verband.de/wp-content/uploads/2025/11/automaited-300x300.png";"Data & Analytics";"automaited (aiConomix GmbH)";"https://www.automaited.com/";"• KI-Agenten-Plattform zur Automatisierung komplexer Geschäftsprozesse
• Workflow-Automatisierung, Verarbeitung unstrukturierter Dokumente, System-Integrationen
• Eigenes AI Agent Framework mit Manager- und Sub-Agenten
• 300+ Kunden, ISO 27001, DSGVO- und AI-Act-konform, Hosting in Deutschland";"Vielleicht";"Agenten und Dokumentenverarbeitung überwiegend auf bestehenden LLMs; Finetuning/Datenaufbereitung für unstrukturierte Dokumente möglich."
"https://www.automatiq-synergies.de/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-4-300x300.png";"AI Techstack";"AutomatIQ Synergies GmbH";"https://www.automatiq-synergies.de/";"• Software CertCheck zur automatischen Prüfung von Materialzeugnissen
• KI liest Dokumente, prüft regelbasiert gegen Normen/Bestellungen, erstellt ERP-fähige Ausgaben
• Über 98% Datengenauigkeit, revisionssicher; Sekunden statt Stunden
• Zielbranchen: Stahl, Automotive, Luftfahrt, Behälterbau";"Ja";"OCR-/Dokumenten-KI zum Auslesen von Zeugnissen; Bedarf an annotierten Dokumentendaten für Extraktion und Prüfung."
"https://www.avameo.de/";"https://ki-verband.de/wp-content/uploads/2025/11/avameo-300x300.png";"IT & Security";"avameo";"https://www.avameo.de/";"• Branchenübergreifende IT-Beratung mit Fokus Digitalisierungsstrategie
• Individuelle Softwareentwicklung, technische Architektur, Cloud/Big Data
• KI-Produkt factflow; Data-Science-Partner
• Kunden u.a. Bayer, Telekom, VW, Lufthansa";"Vielleicht";"Primär IT-Beratung/Softwareentwicklung; integriert bestehende Technologien, eigene Modelle nicht belegt, aber Data-Science/KI-Produkt vorhanden."
"https://www.axioconcept.com/";"https://ki-verband.de/wp-content/uploads/2025/11/axio_concept-300x300.png";",";"Consulting";"https://www.axioconcept.com/";"• Enterprise-KI für Wissen, Dokumente und Compliance in regulierten Branchen
• KogniLink: Dokumentenautomation (Belegprüfung, ERP/LIMS-Integration)
• RAG/Gen-AI-Implementierung, auch on-premise/air-gapped; KI-Assessments
• Eigene NLP-Modelle, z.B. NMR-Spektroskopie-Vorhersage für BASF";"Ja";"Entwickelt eigene NLP-/Dokumentenmodelle; Bedarf an domänenspezifisch gelabelten Text-/Dokumentendaten."
"https://www.btelligent.com/";"https://ki-verband.de/wp-content/uploads/2025/11/b.telligent_deutschland-300x300.png";"Consulting";"b.telligent Deutschland GmbH";"https://www.btelligent.com/";"• Beratung für Data & AI entlang der gesamten Datenwertschöpfungskette
• Datenstrategie, Datenplattformen, Cloud-Transformation, BI/Analytics
• Data Science & AI, MarTech, Managed Services
• Technologieoffen; Kunden u.a. Commerzbank, Otto Group, ProSiebenSat.1";"Vielleicht";"Beratung mit Data-Science-/KI-Implementierung; bei ML-Projekten Datenaufbereitung/Labeling möglich, aber keine eigenen Foundation-Modelle."
"https://baitechdata.de/";"https://ki-verband.de/wp-content/uploads/2025/11/baitech-300x300.png";", ,";"Logistics";"https://baitechdata.de/";"• Beratung für datengetriebene Transformation
• Data Analytics, KI-Lösungen, Softwareentwicklung, Prozessoptimierung
• Supply-Chain-/Logistik-Optimierung, CO2-Datenanalyse
• Arbeitet mit Tableau, KNIME, Power BI u.a.";"Vielleicht";"Data-Science-/KI-Beratung mit Implementierung; bei ML-Projekten Datenaufbereitung möglich, setzt aber überwiegend bestehende Tools ein."
"https://bakedwith.com/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-9-300x300.png";"Consulting";"bakedwith GmbH";"https://bakedwith.com/";"• KI- und Automations-Agentur für B2B Marketing und Sales
• Baut Workflows für Lead-Gen, CRM, Personalisierung, Content, Reporting
• KI-/Automations-Abo und -Beratung
• Nutzt bestehende Tools: OpenAI, Claude, Make, n8n, Zapier";"Nein";"Reiner API-Nutzer/Integrator ohne eigene Modelle; Marketing-Automatisierung auf bestehenden Diensten, kein Trainingsdatenbedarf."
"https://www.bartzundbartz.de/";"https://ki-verband.de/wp-content/uploads/2025/11/bartz_und_bartz-300x300.png";"Consulting";"Bartz & Bartz GmbH";"https://www.bartzundbartz.de/";"• Beratung für KI und Data Science, seit 2014
• Entwicklung individueller ML-/KI-Lösungen, Predictive Maintenance
• Datenanalyse/-visualisierung, Statistik, Simulation, DS-GVO-Beratung
• Branchen: Energie, Industrie, Gesundheit, Finanzen u.a.";"Vielleicht";"Baut kundenspezifische ML-Modelle (z.B. Predictive Maintenance); bei diesen Projekten möglicher Bedarf an gelabelten Daten, aber projektbasierte Beratung."
"https://basebox.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/basebox-300x300.png";"AI Techstack";"basebox GmbH";"https://basebox.ai/";"• Sovereign-AI-Plattform für regulierte Organisationen
• Self-hosted oder managed KI-Infrastruktur, Governance und Compliance
• Ready-to-use und Custom AI-Apps
• Fokus Datenhoheit: 'Your AI. Your Data. Your Control.'";"Nein";"Infrastruktur-/Plattformanbieter mit Fokus Hosting, Sicherheit und Compliance; keine eigene Modellentwicklung, kein Trainingsdatenbedarf."
"https://bavmind.com/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-39-300x300.png";"Product & Process Development";"BavMind UG (haftungsbeschränkt)";"https://bavmind.com/";"• Bayerisches KI-Startup für B2B-Produkte und UX/UI-Design
• Entwickelt Agentwise: self-hosted KI-Plattform für Unternehmen
• Verbindet bestehende Systeme, versteht Unternehmenswissen, führt Aktionen aus
• Kleines Team mit Fokus auf produktionsreife, praktische KI-Lösungen";"Vielleicht";"Agenten-/KI-Plattform überwiegend auf bestehenden LLMs; Finetuning/RAG mit Unternehmenswissen möglich, kein klar eigenes Modelltraining."
"https://beansandbytes.de/";"https://ki-verband.de/wp-content/uploads/2025/11/beansandbytes-300x300.png";"Consulting";"beansandbytes GmbH";"https://beansandbytes.de/";"• KI-Beratung und -Strategie für KMUs (München)
• KI-Workshops, E-Learning und Schulungen
• Entwicklung DSGVO-konformer Custom-GPTs auf Basis bestehender Sprachmodelle
• Projektmanagement für individuelle KI-Projekte";"Nein";"Reine KI-Beratung und Schulung; Custom-GPTs nutzen bestehende LLMs, keine eigenen Modelle."
"https://www.beebucket.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/beebucket-300x300.png";"Sales & Marketing";"beebucket GmbH";"https://www.beebucket.ai/";"• Maßgeschneiderte KI-Lösungen und intelligente Automatisierung
• Schwerpunkt Computer Vision, Machine Vision und IoT-Analytics
• Plattform AI-Hub Core für Datenraum-Management
• Edge-, Hybrid- und Cloud-Deployments";"Ja";"Entwickelt eigene Computer-Vision- und Machine-Vision-Modelle, die annotierte Bilddaten benötigen."
"https://www.benthos.ai/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-43-300x300.png";"Sonstiges";"Benthos gGmbH";"https://www.benthos.ai/";"• Gemeinnützige Dateninfrastruktur für gemeindebasierten Küstenschutz
• KI-Assistent (Coastal Assistant) zur Strukturierung von Umweltbeobachtungen
• Conversational Chat-Interface für lokales Wissen
• Standorte Berlin und Rio de Janeiro";"Vielleicht";"KI-Assistent zur Datenstrukturierung, vermutlich auf Basis bestehender LLMs; eigenes Modelltraining unklar."
"https://bcxp.de/";"https://ki-verband.de/wp-content/uploads/2025/11/bettercall_paul-300x300.png";",";"Consulting";"https://bcxp.de/";"• Individuelle Softwareentwicklung
• Machine-Learning- und Data-Science-Lösungen
• Consulting für Unternehmenskunden
• Fokus auf maßgeschneiderte, kundenspezifische Anwendungen";"Ja";"Entwickelt eigene Machine-Learning- und Data-Science-Lösungen, für deren Training annotierte Daten nötig sind."
"https://www.birdsonmars.com/";"https://ki-verband.de/wp-content/uploads/2025/11/birds_on_mars-300x300.png";"Consulting";"Birds on Mars GmbH";"https://www.birdsonmars.com/";"• KI-Beratung aus Berlin (seit 2017)
• KI-Strategie und Identifikation von Anwendungsfällen
• KI-Engineering inkl. Architektur, Modelltraining und Produktivbetrieb
• Schulungen und Responsible-AI-Ansatz";"Vielleicht";"KI-Beratung mit Implementierung und Modelltraining; je nach Projekt Bedarf an annotierten Trainingsdaten."
"https://blackforestlabs.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/black_forest_labs-300x300.png";"AI Techstack";"Black Forest Labs";"https://blackforestlabs.ai/";"• Frontier-KI-Labor für visuelle Intelligenz
• FLUX-Serie generativer Bildmodelle (FLUX.2 etc.)
• API-Dienste und Open-Source-Modellgewichte
• Enterprise-Lösungen mit Customization";"Ja";"Foundation-Model-Anbieter für Bildgenerierung; hoher Bedarf an Trainings-, Annotations- und Reasoning-/Präferenzdaten."
"https://blockbrain.ai/";"https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-5-300x300.png";"Blockbrain GmbH";"";"https://blockbrain.ai/";"• Modulare KI-Plattform für Wissensmanagement (Stuttgart)
• Knowledge Bots als digitale Wissenszwillinge
• Analyse unstrukturierter Daten für regulierte Branchen (Finanz, Industrie)
• ISO-27001-zertifiziert, DSGVO- und EU-AI-Act-konform";"Vielleicht";"GenAI-/RAG-Plattform mit Datenverarbeitung; Finetuning bzw. domänenspezifische Daten möglich, überwiegend LLM-basiert."
"https://www.bluesolve.ai/contact";"https://ki-verband.de/wp-content/uploads/2025/11/bluesolve-300x300.png";"IT & Security";"bluesolve";"https://www.bluesolve.ai/contact";"• KI-gestützte Extraktion und Visualisierung von Wissen aus strukturierten/unstrukturierten Daten (München)
• KI-Online-Konfigurator für B2B/B2C-Produkte
• Variantenmanagement und Wissenstransfer
• Intelligente Testplanung";"Vielleicht";"KI-Anwendungen zur Wissensextraktion; Bedarf an annotierten Daten je nach eigenem Modellanteil möglich."
"https://bots4you.de/";"https://ki-verband.de/wp-content/uploads/2025/11/bots4you-300x300.png";",";"Customer Service";"https://bots4you.de/";"• Sichere KI-Agenten-Plattform für Kundenkontakt und Mitarbeitende (Mudersbach)
• KI-Agenten für Telefon, E-Mail, Chat
• No-Code-Konfiguration spezialisierter Agenten
• Hosting in Deutschland/EU, DSGVO-konform";"Vielleicht";"Agenten-Plattform auf Basis von LLMs; eigenes Training unklar, möglicher Bedarf für Finetuning/Intent-Daten."
"https://www.ck-holding.de/";"https://ki-verband.de/wp-content/uploads/2025/11/brainbox_gmbh-300x300.png";"AI Techstack";"Brainbox GmbH";"https://www.ck-holding.de/";"• Investitions- und Beteiligungsholding von Carsten Kraus
• Eigene Gründungen wie Casablanca.ai und Brainbox GmbH
• Business-Angel-Investments in KI-Startups
• Basiert teils auf eigenen KI-Patenten";"Nein";"Beteiligungs-/Investitionsholding ohne eigenes operatives Modelltraining; VC-nahes Geschäft."
"https://branchly.io/";"https://ki-verband.de/wp-content/uploads/2025/11/branchly-300x300.png";"IT & Security";"branchly GmbH";"https://branchly.io/";"• KI-Layer für Websites (Suche, Chat, Navigator, Formulare)
• Nutzt bestehende Website-Inhalte als Wissensbasis (RAG)
• Mehrsprachige Chatbots und Intent-Erkennung
• Datenschutzkonform und barrierefrei";"Vielleicht";"KI-Anwendung auf Basis bestehender LLMs/RAG; eigenes Training gering, aber Intent-/Finetuning-Daten möglich."
